"Gene","Non-unique Gene name","Annotation","Number_pos_present_in","Number_neg_present_in","Number_pos_not_present_in","Number_neg_not_present_in","Sensitivity","Specificity","Odds_ratio","Naive_p","Bonferroni_p","Benjamini_H_p","Max_Pairwise_comparisons","Max_supporting_pairs","Max_opposing_pairs","Best_pairwise_comp_p","Worst_pairwise_comp_p"
"group_9780","","GMC family oxidoreductase N-terminal domain-containing protein","12","3","25","33","32.432432432432435","91.66666666666666","5.28","0.018642135865226013","1.0","0.50789837386003","3","3","2","0.25","1.0"
"group_6280","","hypothetical protein","22","11","15","25","59.45945945945946","69.44444444444444","3.3333333333333335","0.018718402392067332","1.0","0.50789837386003","6","5","3","0.21875","1.0"
"group_11478","","ABC transporter ATP-binding protein;ATP-binding cassette domain-containing protein","26","15","11","21","70.27027027027027","58.333333333333336","3.309090909090909","0.01871840239206735","1.0","0.50789837386003","10","8","3","0.109375","0.34375"
"group_538","","TonB-dependent receptor","25","14","12","22","67.56756756756756","61.111111111111114","3.2738095238095237","0.019275711901305656","1.0","0.50789837386003","5","4","3","0.375","1.0"
"group_13351","","sigma-70 family RNA polymerase sigma factor","25","14","12","22","67.56756756756756","61.111111111111114","3.2738095238095237","0.019275711901305656","1.0","0.50789837386003","5","4","3","0.375","1.0"
"group_12598","","host cell division inhibitor Icd-like protein;ash family protein","12","22","25","14","32.432432432432435","38.88888888888889","0.3054545454545455","0.019275711901305656","1.0","0.50789837386003","15","6","11","0.11846923828124999","0.6072387695312499"
"group_11514","","O-antigen ligase family protein","25","14","12","22","67.56756756756756","61.111111111111114","3.2738095238095237","0.019275711901305656","1.0","0.50789837386003","7","5","4","0.453125","1.0"
"group_9523","","energy transducer TonB;TonB family protein","25","14","12","22","67.56756756756756","61.111111111111114","3.2738095238095237","0.019275711901305656","1.0","0.50789837386003","5","4","3","0.375","1.0"
"group_8584","","DUF4880 domain-containing protein","25","14","12","22","67.56756756756756","61.111111111111114","3.2738095238095237","0.019275711901305656","1.0","0.50789837386003","5","4","3","0.375","1.0"
"group_10343","","winged helix-turn-helix domain-containing protein;hypothetical protein","24","13","13","23","64.86486486486487","63.888888888888886","3.2662721893491122","0.019462794776519778","1.0","0.50789837386003","8","7","4","0.0703125","1.0"
"group_7779","","methyltransferase;hypothetical protein;O-methyltransferase","13","23","24","13","35.13513513513514","36.11111111111111","0.3061594202898551","0.01946279477651978","1.0","0.50789837386003","8","2","7","0.0703125","0.2890625"
"group_7077","","tail fiber domain-containing protein;klebicin C phage associated protein","13","23","24","13","35.13513513513514","36.11111111111111","0.3061594202898551","0.01946279477651978","1.0","0.50789837386003","11","8","8","0.2265625","0.2265625"
"group_11748","","glycosyltransferase family 4 protein","6","15","31","21","16.216216216216218","58.333333333333336","0.2709677419354839","0.02092927189822149","1.0","0.50789837386003","5","3","3","1.0","1.0"
"group_11209","","hypothetical protein","6","15","31","21","16.216216216216218","58.333333333333336","0.2709677419354839","0.02092927189822149","1.0","0.50789837386003","5","3","3","1.0","1.0"
"group_9375","","phage tail tape measure protein;phage tail length tape measure protein","6","15","31","21","16.216216216216218","58.333333333333336","0.2709677419354839","0.02092927189822149","1.0","0.50789837386003","11","4","8","0.2265625","0.548828125"
"group_9309","","cellulase family glycosylhydrolase","6","15","31","21","16.216216216216218","58.333333333333336","0.2709677419354839","0.02092927189822149","1.0","0.50789837386003","5","3","3","1.0","1.0"
"group_6975","","DUF4214 domain-containing protein","6","15","31","21","16.216216216216218","58.333333333333336","0.2709677419354839","0.02092927189822149","1.0","0.50789837386003","5","3","3","1.0","1.0"
"group_11323","","6-phospho-beta-glucosidase;family 1 glycosylhydrolase","21","30","16","6","56.75675675675676","16.666666666666664","0.2625","0.020929271898221545","1.0","0.50789837386003","9","4","6","0.5078125","1.0"
"group_9359","","hypothetical protein","16","6","21","30","43.24324324324324","83.33333333333334","3.8095238095238093","0.020929271898221545","1.0","0.50789837386003","4","3","4","0.125","0.625"
"group_11215","","peptidase domain-containing ABC transporter","21","30","16","6","56.75675675675676","16.666666666666664","0.2625","0.020929271898221545","1.0","0.50789837386003","10","6","6","0.75390625","0.75390625"
"group_5407","","helix-turn-helix transcriptional regulator","16","6","21","30","43.24324324324324","83.33333333333334","3.8095238095238093","0.020929271898221545","1.0","0.50789837386003","4","3","4","0.125","0.625"
"group_10203","","hypothetical protein","21","30","16","6","56.75675675675676","16.666666666666664","0.2625","0.020929271898221545","1.0","0.50789837386003","4","4","3","0.125","0.625"
"group_12208","","DUF2975 domain-containing protein","16","6","21","30","43.24324324324324","83.33333333333334","3.8095238095238093","0.020929271898221545","1.0","0.50789837386003","4","3","4","0.125","0.625"
"group_10698","","hypothetical protein","16","6","21","30","43.24324324324324","83.33333333333334","3.8095238095238093","0.020929271898221545","1.0","0.50789837386003","4","3","4","0.125","0.625"
"group_12340","","tail fiber assembly protein","2","9","35","27","5.405405405405405","75.0","0.17142857142857143","0.024195611680241466","1.0","0.50789837386003","6","2","4","0.6875","0.6875"
"group_5829","","DUF6216 family protein;hypothetical protein","2","9","35","27","5.405405405405405","75.0","0.17142857142857143","0.024195611680241466","1.0","0.50789837386003","4","2","3","0.625","1.0"
"group_10095","","GNAT family N-acetyltransferase","35","27","2","9","94.5945945945946","25.0","5.833333333333333","0.02419561168024147","1.0","0.50789837386003","4","4","2","0.125","1.0"
"group_11127","","ATP-binding protein","35","27","2","9","94.5945945945946","25.0","5.833333333333333","0.02419561168024147","1.0","0.50789837386003","5","4","2","0.375","1.0"
"group_11960","","hypothetical protein","10","2","27","34","27.027027027027028","94.44444444444444","6.296296296296297","0.024195611680241525","1.0","0.50789837386003","7","6","2","0.125","0.453125"
"group_10716","","hypothetical protein","10","2","27","34","27.027027027027028","94.44444444444444","6.296296296296297","0.024195611680241525","1.0","0.50789837386003","8","6","2","0.2890625","0.2890625"
"group_11140","","hypothetical protein","17","7","20","29","45.94594594594595","80.55555555555556","3.5214285714285714","0.024381592934703884","1.0","0.50789837386003","12","8","7","0.3876953125","0.7744140625"
"group_10662","","hypothetical protein","17","7","20","29","45.94594594594595","80.55555555555556","3.5214285714285714","0.024381592934703884","1.0","0.50789837386003","4","3","4","0.125","0.625"
"group_15033","","antibiotic biosynthesis monooxygenase","6","0","31","36","16.216216216216218","100.0","inf","0.02509877609912005","1.0","0.50789837386003","2","2","0","0.5","0.5"
"group_12893","","DUF2913 family protein","6","0","31","36","16.216216216216218","100.0","inf","0.02509877609912005","1.0","0.50789837386003","2","2","0","0.5","0.5"
"group_11849","","hypothetical protein","6","0","31","36","16.216216216216218","100.0","inf","0.02509877609912005","1.0","0.50789837386003","2","2","0","0.5","0.5"
"group_8551","","helix-turn-helix domain-containing protein;MarR family transcriptional regulator","6","0","31","36","16.216216216216218","100.0","inf","0.02509877609912005","1.0","0.50789837386003","2","2","0","0.5","0.5"
"group_5411","","glycosyltransferase","6","0","31","36","16.216216216216218","100.0","inf","0.02509877609912005","1.0","0.50789837386003","3","3","0","0.25","0.25"
"group_4911","","IS481-like element ISKpn27 family transposase","6","0","31","36","16.216216216216218","100.0","inf","0.02509877609912005","1.0","0.50789837386003","3","3","0","0.25","0.25"
"group_3537","","PLP-dependent aspartate aminotransferase family protein","6","0","31","36","16.216216216216218","100.0","inf","0.02509877609912005","1.0","0.50789837386003","2","2","0","0.5","0.5"
"group_14936","","hypothetical protein","6","0","31","36","16.216216216216218","100.0","inf","0.02509877609912005","1.0","0.50789837386003","2","2","0","0.5","0.5"
"group_12601","","hypothetical protein","6","0","31","36","16.216216216216218","100.0","inf","0.02509877609912005","1.0","0.50789837386003","2","2","0","0.5","0.5"
"group_11540","","TetR family transcriptional regulator","6","0","31","36","16.216216216216218","100.0","inf","0.02509877609912005","1.0","0.50789837386003","2","2","0","0.5","0.5"
"group_8432","","hypothetical protein","6","0","31","36","16.216216216216218","100.0","inf","0.02509877609912005","1.0","0.50789837386003","2","2","0","0.5","0.5"
"group_5203","","cupin domain-containing protein","6","0","31","36","16.216216216216218","100.0","inf","0.02509877609912005","1.0","0.50789837386003","2","2","0","0.5","0.5"
"group_4735","","recombinase family protein","6","0","31","36","16.216216216216218","100.0","inf","0.02509877609912005","1.0","0.50789837386003","3","3","0","0.25","0.25"
"group_3231","","EpsG family protein","6","0","31","36","16.216216216216218","100.0","inf","0.02509877609912005","1.0","0.50789837386003","3","3","0","0.25","0.25"
"group_14797","","barstar family protein","6","0","31","36","16.216216216216218","100.0","inf","0.02509877609912005","1.0","0.50789837386003","3","3","0","0.25","0.25"
"group_12580","","hypothetical protein","6","0","31","36","16.216216216216218","100.0","inf","0.02509877609912005","1.0","0.50789837386003","2","2","0","0.5","0.5"
"group_10721","","phage regulatory protein/antirepressor Ant","6","0","31","36","16.216216216216218","100.0","inf","0.02509877609912005","1.0","0.50789837386003","6","6","0","0.03125","0.03125"
"group_7658","","type VI secretion system tip protein VgrG","6","0","31","36","16.216216216216218","100.0","inf","0.02509877609912005","1.0","0.50789837386003","4","4","0","0.125","0.125"
"group_5144","","serine dehydratase subunit alpha family protein;L-serine ammonia-lyase iron-sulfur-dependent subunit alpha","6","0","31","36","16.216216216216218","100.0","inf","0.02509877609912005","1.0","0.50789837386003","2","2","0","0.5","0.5"
"group_4734","","Tn3-like element TnAs1 family transposase","6","0","31","36","16.216216216216218","100.0","inf","0.02509877609912005","1.0","0.50789837386003","3","3","0","0.25","0.25"
"group_2557","","sodium:proton antiporter","6","0","31","36","16.216216216216218","100.0","inf","0.02509877609912005","1.0","0.50789837386003","2","2","0","0.5","0.5"
"group_13953","","protein tyrosine phosphatase","6","0","31","36","16.216216216216218","100.0","inf","0.02509877609912005","1.0","0.50789837386003","3","3","0","0.25","0.25"
"group_12463","","LuxR family transcriptional regulator;LuxR C-terminal-related transcriptional regulator","6","0","31","36","16.216216216216218","100.0","inf","0.02509877609912005","1.0","0.50789837386003","2","2","0","0.5","0.5"
"group_9535","","hypothetical protein","6","0","31","36","16.216216216216218","100.0","inf","0.02509877609912005","1.0","0.50789837386003","2","2","0","0.5","0.5"
"group_5830","","hypothetical protein","6","0","31","36","16.216216216216218","100.0","inf","0.02509877609912005","1.0","0.50789837386003","4","4","0","0.125","0.125"
"group_5119","","retron St85 family RNA-directed DNA polymerase","6","0","31","36","16.216216216216218","100.0","inf","0.02509877609912005","1.0","0.50789837386003","2","2","0","0.5","0.5"
"group_4091","","glycosyltransferase family 4 protein","6","0","31","36","16.216216216216218","100.0","inf","0.02509877609912005","1.0","0.50789837386003","3","3","0","0.25","0.25"
"group_864","","tyrosine-protein kinase Wzc","6","0","31","36","16.216216216216218","100.0","inf","0.02509877609912005","1.0","0.50789837386003","3","3","0","0.25","0.25"
"group_12962","","tolA family protein","6","0","31","36","16.216216216216218","100.0","inf","0.02509877609912005","1.0","0.50789837386003","6","6","0","0.03125","0.03125"
"group_12335","","DUF3088 family protein;DUF3088 domain-containing protein","6","0","31","36","16.216216216216218","100.0","inf","0.02509877609912005","1.0","0.50789837386003","2","2","0","0.5","0.5"
"group_8726","","ISL3 family transposase","6","0","31","36","16.216216216216218","100.0","inf","0.02509877609912005","1.0","0.50789837386003","2","2","0","0.5","0.5"
"group_5513","","glutaredoxin 2;hypothetical protein","6","0","31","36","16.216216216216218","100.0","inf","0.02509877609912005","1.0","0.50789837386003","2","2","0","0.5","0.5"
"group_5099","","retron St85 family effector protein","6","0","31","36","16.216216216216218","100.0","inf","0.02509877609912005","1.0","0.50789837386003","2","2","0","0.5","0.5"
"group_3755","","glycosyltransferase","6","0","31","36","16.216216216216218","100.0","inf","0.02509877609912005","1.0","0.50789837386003","3","3","0","0.25","0.25"
"group_728","","hypothetical protein","6","0","31","36","16.216216216216218","100.0","inf","0.02509877609912005","1.0","0.50789837386003","2","2","0","0.5","0.5"
"group_12180","","UDP-glucose 4-epimerase GalE","37","31","0","5","100.0","13.88888888888889","inf","0.025098776099120073","1.0","0.50789837386003","2","2","0","0.5","0.5"
"group_9631","","NAD(P)H-dependent oxidoreductase","37","31","0","5","100.0","13.88888888888889","inf","0.025098776099120073","1.0","0.50789837386003","2","2","0","0.5","0.5"
"group_14969","","IS3 family transposase","0","5","37","31","0.0","86.11111111111111","0.0","0.025098776099120073","1.0","0.50789837386003","2","0","2","0.5","0.5"
"group_14572","","hypothetical protein","0","5","37","31","0.0","86.11111111111111","0.0","0.025098776099120073","1.0","0.50789837386003","2","0","2","0.5","0.5"
"group_11894","","YbaK/prolyl-tRNA synthetase associated domain-containing protein","0","5","37","31","0.0","86.11111111111111","0.0","0.025098776099120073","1.0","0.50789837386003","2","0","2","0.5","0.5"
"group_9783","","hypothetical protein","0","5","37","31","0.0","86.11111111111111","0.0","0.025098776099120073","1.0","0.50789837386003","2","0","2","0.5","0.5"
"group_8911","","DUF1120 domain-containing protein","0","5","37","31","0.0","86.11111111111111","0.0","0.025098776099120073","1.0","0.50789837386003","2","0","2","0.5","0.5"
"group_6480","","3'-5' exonuclease","0","5","37","31","0.0","86.11111111111111","0.0","0.025098776099120073","1.0","0.50789837386003","2","0","2","0.5","0.5"
"group_5625","","LysM peptidoglycan-binding domain-containing protein;hypothetical protein;inverse autotransporter beta domain-containing protein","0","5","37","31","0.0","86.11111111111111","0.0","0.025098776099120073","1.0","0.50789837386003","2","0","2","0.5","0.5"
"group_5585","","sugar glycosyltransferase","0","5","37","31","0.0","86.11111111111111","0.0","0.025098776099120073","1.0","0.50789837386003","2","0","2","0.5","0.5"
"group_5364","","alpha/beta hydrolase","0","5","37","31","0.0","86.11111111111111","0.0","0.025098776099120073","1.0","0.50789837386003","2","0","2","0.5","0.5"
"group_5150","","3-oxoacyl-ACP synthase","0","5","37","31","0.0","86.11111111111111","0.0","0.025098776099120073","1.0","0.50789837386003","2","0","2","0.5","0.5"
"group_4837","","Dabb family protein","0","5","37","31","0.0","86.11111111111111","0.0","0.025098776099120073","1.0","0.50789837386003","2","0","2","0.5","0.5"
"group_4713","","hypothetical protein","0","5","37","31","0.0","86.11111111111111","0.0","0.025098776099120073","1.0","0.50789837386003","2","0","2","0.5","0.5"
"group_4290","","tyrosine-type recombinase/integrase","0","5","37","31","0.0","86.11111111111111","0.0","0.025098776099120073","1.0","0.50789837386003","2","0","2","0.5","0.5"
"group_3843","","glycosyltransferase family 9 protein","0","5","37","31","0.0","86.11111111111111","0.0","0.025098776099120073","1.0","0.50789837386003","2","0","2","0.5","0.5"
"group_2254","","hypothetical protein","0","5","37","31","0.0","86.11111111111111","0.0","0.025098776099120073","1.0","0.50789837386003","2","0","2","0.5","0.5"
"group_1631","","hypothetical protein","0","5","37","31","0.0","86.11111111111111","0.0","0.025098776099120073","1.0","0.50789837386003","2","0","2","0.5","0.5"
"group_496","","AlpA family transcriptional regulator","0","5","37","31","0.0","86.11111111111111","0.0","0.025098776099120073","1.0","0.50789837386003","2","0","2","0.5","0.5"
"group_11329","","response regulator","37","31","0","5","100.0","13.88888888888889","inf","0.025098776099120073","1.0","0.50789837386003","2","2","0","0.5","0.5"
"group_8819","","RidA family protein","37","31","0","5","100.0","13.88888888888889","inf","0.025098776099120073","1.0","0.50789837386003","2","2","0","0.5","0.5"
"group_14968","","hypothetical protein","0","5","37","31","0.0","86.11111111111111","0.0","0.025098776099120073","1.0","0.50789837386003","2","0","2","0.5","0.5"
"group_13232","","hypothetical protein","0","5","37","31","0.0","86.11111111111111","0.0","0.025098776099120073","1.0","0.50789837386003","3","0","3","0.25","0.25"
"group_11573","","threo-3-hydroxy-L-aspartate ammonia-lyase","0","5","37","31","0.0","86.11111111111111","0.0","0.025098776099120073","1.0","0.50789837386003","2","0","2","0.5","0.5"
"group_9505","","conjugal transfer mating pair stabilization protein TraG","0","5","37","31","0.0","86.11111111111111","0.0","0.025098776099120073","1.0","0.50789837386003","3","0","3","0.25","0.25"
"group_8470","","SDR family oxidoreductase","0","5","37","31","0.0","86.11111111111111","0.0","0.025098776099120073","1.0","0.50789837386003","2","0","2","0.5","0.5"
"group_6107","","glycosyl transferase","0","5","37","31","0.0","86.11111111111111","0.0","0.025098776099120073","1.0","0.50789837386003","2","0","2","0.5","0.5"
"group_5621","","hypothetical protein;RNA-directed DNA polymerase","0","5","37","31","0.0","86.11111111111111","0.0","0.025098776099120073","1.0","0.50789837386003","2","0","2","0.5","0.5"
"group_5583","","CaiF/GrlA family transcriptional regulator","0","5","37","31","0.0","86.11111111111111","0.0","0.025098776099120073","1.0","0.50789837386003","2","0","2","0.5","0.5"
"group_5363","","hypothetical protein","0","5","37","31","0.0","86.11111111111111","0.0","0.025098776099120073","1.0","0.50789837386003","2","0","2","0.5","0.5"
"group_4892","","response regulator transcription factor;LuxR C-terminal-related transcriptional regulator","0","5","37","31","0.0","86.11111111111111","0.0","0.025098776099120073","1.0","0.50789837386003","2","0","2","0.5","0.5"
"group_4720","","hypothetical protein","0","5","37","31","0.0","86.11111111111111","0.0","0.025098776099120073","1.0","0.50789837386003","2","0","2","0.5","0.5"
"group_4712","","hypothetical protein","0","5","37","31","0.0","86.11111111111111","0.0","0.025098776099120073","1.0","0.50789837386003","2","0","2","0.5","0.5"
"group_4289","","type VI secretion system tip protein VgrG","0","5","37","31","0.0","86.11111111111111","0.0","0.025098776099120073","1.0","0.50789837386003","2","0","2","0.5","0.5"
"group_3636","","restriction endonuclease subunit S","0","5","37","31","0.0","86.11111111111111","0.0","0.025098776099120073","1.0","0.50789837386003","2","0","2","0.5","0.5"
"group_1993","","acyl--CoA ligase","0","5","37","31","0.0","86.11111111111111","0.0","0.025098776099120073","1.0","0.50789837386003","2","0","2","0.5","0.5"
"group_773","","hypothetical protein","0","5","37","31","0.0","86.11111111111111","0.0","0.025098776099120073","1.0","0.50789837386003","2","0","2","0.5","0.5"
"group_417","","acyl carrier protein","0","5","37","31","0.0","86.11111111111111","0.0","0.025098776099120073","1.0","0.50789837386003","2","0","2","0.5","0.5"
"group_11016","","DUF2076 domain-containing protein;DUF2076 family protein","37","31","0","5","100.0","13.88888888888889","inf","0.025098776099120073","1.0","0.50789837386003","2","2","0","0.5","0.5"
"group_7349","","oxygenase MpaB family protein","37","31","0","5","100.0","13.88888888888889","inf","0.025098776099120073","1.0","0.50789837386003","2","2","0","0.5","0.5"
"group_14967","","hypothetical protein","0","5","37","31","0.0","86.11111111111111","0.0","0.025098776099120073","1.0","0.50789837386003","2","0","2","0.5","0.5"
"group_12587","","TetR/AcrR family transcriptional regulator","0","5","37","31","0.0","86.11111111111111","0.0","0.025098776099120073","1.0","0.50789837386003","2","0","2","0.5","0.5"
"group_10769","","RidA family protein","0","5","37","31","0.0","86.11111111111111","0.0","0.025098776099120073","1.0","0.50789837386003","2","0","2","0.5","0.5"
"group_9333","","NADH-dependent flavin oxidoreductase","0","5","37","31","0.0","86.11111111111111","0.0","0.025098776099120073","1.0","0.50789837386003","2","0","2","0.5","0.5"
"group_8382","","cation:dicarboxylase symporter family transporter","0","5","37","31","0.0","86.11111111111111","0.0","0.025098776099120073","1.0","0.50789837386003","2","0","2","0.5","0.5"
"group_5696","","hypothetical protein","0","5","37","31","0.0","86.11111111111111","0.0","0.025098776099120073","1.0","0.50789837386003","2","0","2","0.5","0.5"
"group_5620","","hypothetical protein;inverse autotransporter beta domain-containing protein","0","5","37","31","0.0","86.11111111111111","0.0","0.025098776099120073","1.0","0.50789837386003","2","0","2","0.5","0.5"
"group_5582","","ANR family transcriptional regulator","0","5","37","31","0.0","86.11111111111111","0.0","0.025098776099120073","1.0","0.50789837386003","2","0","2","0.5","0.5"
"group_5301","","hypothetical protein","0","5","37","31","0.0","86.11111111111111","0.0","0.025098776099120073","1.0","0.50789837386003","2","0","2","0.5","0.5"
"group_4888","","fimbrial protein","0","5","37","31","0.0","86.11111111111111","0.0","0.025098776099120073","1.0","0.50789837386003","2","0","2","0.5","0.5"
"group_4718","","ANR family transcriptional regulator","0","5","37","31","0.0","86.11111111111111","0.0","0.025098776099120073","1.0","0.50789837386003","2","0","2","0.5","0.5"
"group_4711","","hypothetical protein","0","5","37","31","0.0","86.11111111111111","0.0","0.025098776099120073","1.0","0.50789837386003","2","0","2","0.5","0.5"
"group_4189","","phage tail protein","0","5","37","31","0.0","86.11111111111111","0.0","0.025098776099120073","1.0","0.50789837386003","2","0","2","0.5","0.5"
"group_3481","","O-antigen ligase family protein","0","5","37","31","0.0","86.11111111111111","0.0","0.025098776099120073","1.0","0.50789837386003","2","0","2","0.5","0.5"
"group_1976","","AMP-binding protein","0","5","37","31","0.0","86.11111111111111","0.0","0.025098776099120073","1.0","0.50789837386003","2","0","2","0.5","0.5"
"group_767","","hypothetical protein","0","5","37","31","0.0","86.11111111111111","0.0","0.025098776099120073","1.0","0.50789837386003","2","0","2","0.5","0.5"
"group_10496","","DNA-binding transcriptional regulator DsdC","37","31","0","5","100.0","13.88888888888889","inf","0.025098776099120073","1.0","0.50789837386003","2","2","0","0.5","0.5"
"group_2276","","sugar ABC transporter ATP-binding protein","37","31","0","5","100.0","13.88888888888889","inf","0.025098776099120073","1.0","0.50789837386003","2","2","0","0.5","0.5"
"group_14811","","hypothetical protein","0","5","37","31","0.0","86.11111111111111","0.0","0.025098776099120073","1.0","0.50789837386003","2","0","2","0.5","0.5"
"group_12563","","conserved phage C-terminal domain-containing protein;helix-turn-helix domain-containing protein","0","5","37","31","0.0","86.11111111111111","0.0","0.025098776099120073","1.0","0.50789837386003","5","0","5","0.0625","0.0625"
"group_10680","","PAS domain-containing protein","0","5","37","31","0.0","86.11111111111111","0.0","0.025098776099120073","1.0","0.50789837386003","2","0","2","0.5","0.5"
"group_9267","","DUF968 domain-containing protein","0","5","37","31","0.0","86.11111111111111","0.0","0.025098776099120073","1.0","0.50789837386003","5","0","5","0.0625","0.0625"
"group_6700","","SDR family NAD(P)-dependent oxidoreductase","0","5","37","31","0.0","86.11111111111111","0.0","0.025098776099120073","1.0","0.50789837386003","2","0","2","0.5","0.5"
"group_5627","","ANR family transcriptional regulator","0","5","37","31","0.0","86.11111111111111","0.0","0.025098776099120073","1.0","0.50789837386003","2","0","2","0.5","0.5"
"group_5619","","hypothetical protein;RNA-directed DNA polymerase","0","5","37","31","0.0","86.11111111111111","0.0","0.025098776099120073","1.0","0.50789837386003","2","0","2","0.5","0.5"
"group_5510","","hypothetical protein","0","5","37","31","0.0","86.11111111111111","0.0","0.025098776099120073","1.0","0.50789837386003","2","0","2","0.5","0.5"
"group_5294","","hypothetical protein","0","5","37","31","0.0","86.11111111111111","0.0","0.025098776099120073","1.0","0.50789837386003","2","0","2","0.5","0.5"
"group_4841","","hypothetical protein","0","5","37","31","0.0","86.11111111111111","0.0","0.025098776099120073","1.0","0.50789837386003","2","0","2","0.5","0.5"
"group_4716","","tyrosine-type recombinase/integrase","0","5","37","31","0.0","86.11111111111111","0.0","0.025098776099120073","1.0","0.50789837386003","2","0","2","0.5","0.5"
"group_4700","","ImmA/IrrE family metallo-endopeptidase","0","5","37","31","0.0","86.11111111111111","0.0","0.025098776099120073","1.0","0.50789837386003","2","0","2","0.5","0.5"
"group_4188","","alpha/beta fold hydrolase","0","5","37","31","0.0","86.11111111111111","0.0","0.025098776099120073","1.0","0.50789837386003","2","0","2","0.5","0.5"
"group_3199","","pyridoxal-dependent decarboxylase exosortase A system-associated","0","5","37","31","0.0","86.11111111111111","0.0","0.025098776099120073","1.0","0.50789837386003","2","0","2","0.5","0.5"
"group_1928","","AMP-binding protein","0","5","37","31","0.0","86.11111111111111","0.0","0.025098776099120073","1.0","0.50789837386003","2","0","2","0.5","0.5"
"group_703","","hypothetical protein","0","5","37","31","0.0","86.11111111111111","0.0","0.025098776099120073","1.0","0.50789837386003","2","0","2","0.5","0.5"
"group_9967","","hypothetical protein","37","31","0","5","100.0","13.88888888888889","inf","0.025098776099120073","1.0","0.50789837386003","2","2","0","0.5","0.5"
"group_15045","","helix-turn-helix transcriptional regulator","0","5","37","31","0.0","86.11111111111111","0.0","0.025098776099120073","1.0","0.50789837386003","2","0","2","0.5","0.5"
"group_14732","","hypothetical protein","0","5","37","31","0.0","86.11111111111111","0.0","0.025098776099120073","1.0","0.50789837386003","2","0","2","0.5","0.5"
"group_12322","","transposase","0","5","37","31","0.0","86.11111111111111","0.0","0.025098776099120073","1.0","0.50789837386003","2","0","2","0.5","0.5"
"group_10389","","hypothetical protein","0","5","37","31","0.0","86.11111111111111","0.0","0.025098776099120073","1.0","0.50789837386003","2","0","2","0.5","0.5"
"group_9014","","fimbria/pilus periplasmic chaperone","0","5","37","31","0.0","86.11111111111111","0.0","0.025098776099120073","1.0","0.50789837386003","2","0","2","0.5","0.5"
"group_6486","","efflux RND transporter permease subunit","0","5","37","31","0.0","86.11111111111111","0.0","0.025098776099120073","1.0","0.50789837386003","2","0","2","0.5","0.5"
"group_5626","","CaiF/GrlA family transcriptional regulator","0","5","37","31","0.0","86.11111111111111","0.0","0.025098776099120073","1.0","0.50789837386003","2","0","2","0.5","0.5"
"group_5586","","hypothetical protein","0","5","37","31","0.0","86.11111111111111","0.0","0.025098776099120073","1.0","0.50789837386003","2","0","2","0.5","0.5"
"group_5493","","DUF3626 domain-containing protein","0","5","37","31","0.0","86.11111111111111","0.0","0.025098776099120073","1.0","0.50789837386003","2","0","2","0.5","0.5"
"group_5250","","3-oxoacyl-ACP synthase","0","5","37","31","0.0","86.11111111111111","0.0","0.025098776099120073","1.0","0.50789837386003","2","0","2","0.5","0.5"
"group_4839","","hypothetical protein","0","5","37","31","0.0","86.11111111111111","0.0","0.025098776099120073","1.0","0.50789837386003","2","0","2","0.5","0.5"
"group_4715","","DUF4136 domain-containing protein","0","5","37","31","0.0","86.11111111111111","0.0","0.025098776099120073","1.0","0.50789837386003","2","0","2","0.5","0.5"
"group_4553","","membrane protein","0","5","37","31","0.0","86.11111111111111","0.0","0.025098776099120073","1.0","0.50789837386003","2","0","2","0.5","0.5"
"group_3872","","acyl-CoA dehydrogenase","0","5","37","31","0.0","86.11111111111111","0.0","0.025098776099120073","1.0","0.50789837386003","2","0","2","0.5","0.5"
"group_2696","","MATE family efflux transporter","0","5","37","31","0.0","86.11111111111111","0.0","0.025098776099120073","1.0","0.50789837386003","2","0","2","0.5","0.5"
"group_1777","","hypothetical protein","0","5","37","31","0.0","86.11111111111111","0.0","0.025098776099120073","1.0","0.50789837386003","2","0","2","0.5","0.5"
"group_624","","fimbria/pilus outer membrane usher protein","0","5","37","31","0.0","86.11111111111111","0.0","0.025098776099120073","1.0","0.50789837386003","2","0","2","0.5","0.5"
"group_10260","","phage late control D family protein","4","12","33","24","10.81081081081081","66.66666666666666","0.24242424242424243","0.025228203652938094","1.0","0.50789837386003","8","3","5","0.7265625","0.7265625"
"group_7261","","phage tail protein","4","12","33","24","10.81081081081081","66.66666666666666","0.24242424242424243","0.025228203652938094","1.0","0.50789837386003","10","4","6","0.75390625","0.75390625"
"group_9188","","type VI secretion system ImpA family N-terminal domain-containing protein","13","4","24","32","35.13513513513514","88.88888888888889","4.333333333333333","0.02522820365293829","1.0","0.50789837386003","3","3","2","0.25","1.0"
"group_4209","","type VI secretion system baseplate subunit TssG","13","4","24","32","35.13513513513514","88.88888888888889","4.333333333333333","0.02522820365293829","1.0","0.50789837386003","3","3","2","0.25","1.0"
"group_4310","","type VI secretion system contractile sheath small subunit","13","4","24","32","35.13513513513514","88.88888888888889","4.333333333333333","0.02522820365293829","1.0","0.50789837386003","3","3","2","0.25","1.0"
"group_1373","","type VI secretion system baseplate subunit TssF","13","4","24","32","35.13513513513514","88.88888888888889","4.333333333333333","0.02522820365293829","1.0","0.50789837386003","3","3","2","0.25","1.0"
"group_4308","","type VI secretion system contractile sheath large subunit","13","4","24","32","35.13513513513514","88.88888888888889","4.333333333333333","0.02522820365293829","1.0","0.50789837386003","3","3","2","0.25","1.0"
